"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","EST","Estonia","2014","2014",57.7,,
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","EST","Estonia","2019","2019",58.7,,
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","ISR","Israel","2010","2010",55.2,"D","Difference in methodology"
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","ISR","Israel","2015","2015",58.6,"D","Difference in methodology"
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","ISR","Israel","2019","2019",63.1,"D","Difference in methodology"
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","SVN","Slovenia","2014","2014",70.7,"D","Difference in methodology"
"SCRNCRCS","Cervical cancer screening, survey data","FECSCRTX","% of females aged 20-69 screened","SVN","Slovenia","2019","2019",80,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2010","2010",55.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2011","2011",55.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2012","2012",55,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2013","2013",54.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2014","2014",54.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2015","2015",54.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2016","2016",55.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2017","2017",55,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2018","2018",54.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2019","2019",54.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2020","2020",49.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUS","Australia","2021","2021",47.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2015","2015",38.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2016","2016",41.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2017","2017",41.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2018","2018",40.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2019","2019",40.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2020","2020",38.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2021","2021",40.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","AUT","Austria","2022","2022",41,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2010","2010",61.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2011","2011",62.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2012","2012",62.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2013","2013",62.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2014","2014",61.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2015","2015",61.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2016","2016",61.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2017","2017",61,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2018","2018",60.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2019","2019",59.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2020","2020",56.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","BEL","Belgium","2021","2021",57.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2011","2011",53.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2012","2012",54,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2013","2013",53.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2014","2014",54.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2015","2015",61,"E; B","Estimated value; Break"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2016","2016",61.7,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2017","2017",61.8,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2018","2018",62,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CAN","Canada","2019","2019",59.7,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2010","2010",49.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2011","2011",52.2,"B","Break"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2012","2012",54.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2013","2013",57.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2014","2014",60.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2015","2015",61,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2016","2016",60.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2017","2017",60.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2018","2018",60.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2019","2019",60.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2020","2020",58.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","CZE","Czechia","2021","2021",58.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2010","2010",77.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2012","2012",83,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2014","2014",84.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2016","2016",82.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2018","2018",83.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2020","2020",83.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DNK","Denmark","2021","2021",83,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2010","2010",84.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2011","2011",84.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2012","2012",83,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2013","2013",83.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2014","2014",82.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2015","2015",82.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2016","2016",82.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2017","2017",81.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2018","2018",81.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2019","2019",81.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2020","2020",80.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FIN","Finland","2021","2021",82.2,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2010","2010",52.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2011","2011",52.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2012","2012",52.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2013","2013",52.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2014","2014",51.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2015","2015",51.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2016","2016",51,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2017","2017",50.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2018","2018",50,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2019","2019",49.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2020","2020",45.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","FRA","France","2021","2021",46.9,"P","Provisional value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2010","2010",53.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2011","2011",55.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2012","2012",56.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2013","2013",56.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2014","2014",54.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2015","2015",51.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2016","2016",51,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2017","2017",49.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2018","2018",50.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2019","2019",49.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2020","2020",48.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","DEU","Germany","2021","2021",47.5,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","GRC","Greece","2021","2021",,"M","Missing value; data cannot exist"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2010","2010",47.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2011","2011",46.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2012","2012",44.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2013","2013",43.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2014","2014",42.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2015","2015",42.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2016","2016",42,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2017","2017",41.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2018","2018",40,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2019","2019",39.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2020","2020",33.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","HUN","Hungary","2021","2021",29.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2010","2010",59,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2011","2011",58,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2012","2012",59,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2013","2013",59,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2014","2014",59,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2015","2015",58,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2016","2016",55,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2017","2017",57,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2018","2018",57,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2019","2019",61,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2020","2020",62,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2021","2021",54,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ISL","Iceland","2022","2022",52,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2010","2010",73.9,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2011","2011",74.5,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2012","2012",71.4,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2013","2013",70.2,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2014","2014",76.5,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2015","2015",74.7,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2016","2016",75.1,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2017","2017",73.8,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2018","2018",74.3,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2019","2019",71.6,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2020","2020",74.4,"D","Difference in methodology"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","IRL","Ireland","2021","2021",62.4,"D; P","Difference in methodology; Provisional value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2010","2010",59.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2011","2011",59.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2012","2012",57.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2013","2013",62.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2014","2014",57,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2015","2015",55,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2016","2016",60,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2017","2017",59.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2018","2018",60.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2019","2019",60.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2020","2020",51,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","ITA","Italy","2021","2021",55.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2010","2010",58.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2011","2011",58.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2012","2012",65.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2013","2013",64.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2014","2014",65.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2015","2015",66.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2016","2016",68.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2017","2017",68.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2018","2018",69.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2019","2019",70.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2020","2020",63.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","KOR","Korea","2021","2021",69.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2010","2010",62,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2011","2011",55.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2012","2012",64.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2013","2013",56.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2014","2014",61,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2015","2015",58.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2016","2016",58.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2017","2017",57.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2018","2018",55.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2019","2019",53.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2020","2020",51.9,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","LUX","Luxembourg","2021","2021",53.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2010","2010",18.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2011","2011",20,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2012","2012",20,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2013","2013",38.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2014","2014",57.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2015","2015",25.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2016","2016",30.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2017","2017",40.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2018","2018",36.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2019","2019",45.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","MEX","Mexico","2020","2020",20.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2010","2010",81.5,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2011","2011",80.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2012","2012",80.3,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2013","2013",80.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2014","2014",79.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2015","2015",78.2,"E","Estimated value"
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2016","2016",77.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2017","2017",77.2,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2018","2018",77,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2019","2019",76.4,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2020","2020",71.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NLD","Netherlands","2021","2021",72.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2010","2010",67.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2011","2011",69.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2012","2012",70.6,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2013","2013",71.1,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2014","2014",71.7,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2015","2015",71.8,,
"SCRNMAMP","Breast cancer screening, programme data","FEMSCRTX","% of females aged 50-69 screened","NZL","New Zealand","2016","2016",71.7,,
